,place_id,place_name,latitude,longitude,address,zip_code,rating,total_number_of_ratings
6046,ChIJiVk8nPExDogR-eArXda9jRM,polonia,41.809832415071114,-87.71141243854738,4604 s archer ave,60632.0,4.0,56.0
6048,ChIJ2xmfKo7TD4gRJd427AdR-4o,rukiyo's,41.90014977443747,-87.63716134942398,939 n orleans st,60610.0,5.0,3.0
6050,ChIJ0xJtpwTJD4gRwkh2ENrd80M,mugs pizza & ribs,42.012592911340754,-87.80677398807909,7228 n harlem ave,60631.0,4.1,118.0
6051,ChIJm0t7tBIxDogRt920DUkjCvc,taqueria kairos,41.798075437949535,-87.74775273593872,5526 s archer ave,60638.0,4.3,200.0
6052,ChIJFdHHNW8tDogRLXYijIsFj78,west side gyros,41.87136341003245,-87.68631728625324,754 s western ave,60612.0,4.0,185.0
6056,ChIJrUvtMhTOD4gRfHI4EVKaU6M,bangkok thai cuisine,41.993686692517535,-87.71296649138156,6144 n lincoln ave,60659.0,4.5,81.0
6057,ChIJE-1WBYkxDogR80u54aY3FFI,"el original chavas tacos, inc",41.814646468875715,-87.7239877245519,4316 s pulaski rd,60632.0,4.3,79.0
6058,ChIJy8FcUzvRD4gRwvgnfAB2AOk,el sabor poblano,42.009855708692335,-87.67401205329571,7027 n clark st,60626.0,4.6,86.0
6061,ChIJx11WoWzTD4gRr2-RP6xmsaY,chicago pizza & oven grinder,41.920808478599426,-87.63742463183814,2121 n clark st,60614.0,4.6,3585.0
6062,ChIJ11HhI9EkDogRrX6U50k6dGw,burrito station,41.6918029183953,-87.69038573111919,2750 w 111th st,60655.0,3.8,114.0
6064,ChIJv4erCIglDogRdOVa6kejTHY,pepe's mexican restaurants,41.73611660530592,-87.64826716912171,954 w 87th st,60620.0,3.7,323.0
6065,ChIJ12odwFLJD4gR4m2c_q_imLA,mom's old recipe mexican restaurant,41.986146822465685,-87.77748161332329,5760 n milwaukee ave,60646.0,4.4,343.0
6069,ChIJwVytpYMrDogR2xJ-v3T6UvA,savor,41.851107480190045,-87.61286663254377,2301 s lake shore dr,60616.0,4.7,11.0
6070,ChIJ76hyt-LSD4gRsQdnlKr7VFI,umai,41.925172296377795,-87.6591470551259,1217-1219 w fullerton ave,60614.0,4.4,72.0
6072,ChIJU0XDhPYtDogRlc_d8NEj4d4,road ranger ,41.832133802910384,-87.69472805927643,3401-3417 s california ave,60608.0,3.4,314.0
6073,ChIJl_TIAzvJD4gRrcW1dxARNR0,casa de luna mexican grill,41.98038356467693,-87.77747659864202,5481 n northwest hwy,60630.0,4.7,35.0
6074,ChIJ1Tc52JfRD4gRLvylXHsuNtI,charcoal guacamole inc.,41.99516693518811,-87.6700339849752,6221 n clark st,60660.0,3.3,33.0
6075,ChIJq4tkQhwtDogRv-SuCkp_i3M,francesca's on taylor,41.86944827658881,-87.66170604551813,1400 w taylor st,60607.0,4.5,486.0
6076,ChIJ3ZNSEccsDogRJfuls1CApq0,panda express ,41.88199433820508,-87.6397586848809,500 w madison st,60661.0,3.8,95.0
6078,ChIJbVZQGgzTD4gRERVmv7FyTLM,"lito's empanadas, inc.",41.929403330977756,-87.6428985814323,2566 n clark st,60614.0,4.7,120.0
6081,ChIJiXTTLFoyDogRiQwEY0A2FlQ,chicago wings & gyros,41.85193457567394,-87.72462254361173,2145 s pulaski rd,60623.0,3.8,189.0
6083,ChIJQVwce2nJD4gRtTjAKaZVRb0,norwood restaurant,41.992476855969855,-87.79900315043635,6101 n northwest hwy,60631.0,4.0,136.0
6087,ChIJBR_AFNAsDogROZa7OUuGHEw,duck duck goat,41.88666152304835,-87.64951772718271,851-857 w fulton market,60607.0,4.5,1320.0
6089,ChIJezvzSFPSD4gRPmWAo6GAM-4,higgins tavern,41.94161681584836,-87.65887368072895,3259 n racine ave,60657.0,4.5,73.0
6090,ChIJCXN6n8EsDogRMsh3qQFMPDE,lou mitchell's,41.8779042186468,-87.64219482401224,565 w jackson blvd,60661.0,4.6,1940.0
6092,ChIJyThwQ0MtDogRg99XPZDT0wo,moon's sandwich shop,41.880677409478736,-87.68656689128477,16 s western ave,60612.0,4.3,506.0
6095,ChIJ-zu2tdosDogRx95ZkNcp7t0,little goat diner,41.88450331042253,-87.6482858374806,818-822 w randolph st,60607.0,4.5,3487.0
6097,ChIJMTeXxGMsDogR4TCQFopQ67o,kam fung restaurant,41.852271060940545,-87.63272835813885,216 w 22nd pl,60616.0,4.1,65.0
6101,ChIJUwL8StUwDogRVA12A5MP7Mw,ziggy's side door pub & deli,41.777878666016356,-87.77632371447477,6158 w 63rd st,60638.0,4.4,20.0
6104,ChIJpQjqqCckDogRMjCNz-1zl0A,manny's tacos & burritos,41.68400844171807,-87.62055576815645,11545 s michigan ave,60628.0,4.3,288.0
6107,ChIJXWOBwWMsDogRUW5puUAy_VQ,"original triple crown restaurant, inc.",41.852052519797155,-87.63250528112087,211 w 22nd pl,60616.0,4.1,149.0
6109,ChIJsVrU-zMsDogRqCCUJQs6tyg,phil's pizza,41.83075999009257,-87.65358378376261,1102 w 35th st,60609.0,4.4,818.0
6110,ChIJ45ndCW0wDogRdTMyKtGeaqU,pizza nova express,41.749712855654415,-87.71976332529594,3836 w 79th st,60652.0,3.3,165.0
6111,ChIJP_srr13SD4gRmJTIefg-T5Q,four moon tavern,41.943140963160594,-87.67570739466915,1847 w roscoe st,60657.0,4.6,243.0
6112,ChIJlSKAdBHTD4gRhFm4OJ_Eas8,allende restaurant ,41.9224779133742,-87.64439904705057,2221 n lincoln ave,60614.0,4.2,147.0
6114,ChIJLwlex_7TD4gRGPKEsZApggo,jeong,41.89622224642975,-87.66479278157587,1460 w chicago ave,60642.0,4.8,92.0
6115,ChIJbcZCYWwsDogRmtnuedv1tVI,dragon bowl,41.838333031882655,-87.63257553845861,220 w 31st st,60616.0,3.2,109.0
6116,ChIJhWrISDfRD4gR1LO1uR6vYSE,velox coffee,41.99480516673947,-87.66056031345276,6206 n broadway,60660.0,4.7,9.0
6120,ChIJx_c6uozMD4gRlB7GhSWNGkg,mr. pollo,41.93149804730922,-87.75738202142212,5222 w diversey ave,60639.0,4.3,170.0
6124,ChIJwb-Kv7YsDogR1n6VQBVvJnM,the shamrock club,41.88927036095621,-87.6345059864579,210 w kinzie st,60654.0,4.4,299.0
6125,ChIJ9URb2J4tDogRjnqTRbGEIjc,la torta chilanga,41.85221316094893,-87.68039534069055,2152 w cermak rd,60608.0,4.3,458.0
6126,ChIJL1OsK3QwDogRKBAlP3m8Egw,el taco sabroso ,41.74074622126893,-87.72177863827976,8346 s pulaski rd,60652.0,4.4,354.0
6128,ChIJRWHr7SktDogRwxL1Tj_RY_o,inspired catering & events,41.89008034677865,-87.65902295132656,1300 w hubbard st,60642.0,4.5,30.0
6130,ChIJd_lmOp8tDogRiWVkC1xzpb4,border taco,41.8980141638199,-87.6870472678726,912 n western ave,60622.0,4.6,53.0
6131,ChIJrdIbItwkDogRQO_xHJR63qY,americanos,41.69210915639261,-87.6813114352499,11060 s western ave,60643.0,4.1,143.0
6134,ChIJbShTJtEkDogRIRv75TkFQPk,jiang's kitchen inc.,41.69180631472738,-87.69007295304739,2740 w 111th st,60655.0,3.9,17.0
6135,ChIJDwWtg4PLD4gRHMabasVchV0,jibaritos on harlem,41.94033267023878,-87.80668212678209,3317-3319 n harlem ave,60634.0,4.2,828.0
6137,ChIJR4rPzZbND4gRO8FxMnZ_PLE,coluta's pizza,41.93158549835485,-87.75092911634356,4946 w diversey ave,60639.0,3.7,66.0
6140,ChIJ_alE1fXND4gRCb8lrZ10qCQ,antojitos pueblita inc,41.968194855579135,-87.72227079662382,3737 w lawrence ave unit e,60625.0,4.3,29.0
6143,ChIJsXGF2MLRD4gRAnhcpO-Mu0w,usmania fine dining,41.99789447387738,-87.68673171097053,2244 w devon ave,60659.0,3.9,899.0
6144,ChIJZSnPiVHTD4gRYzpRFnFFrPo,le colonial,41.900671755564716,-87.62623509452055,57 e oak st,60611.0,4.4,803.0
6145,ChIJd8wpX4_RD4gRlvOeAhsJWcU,it's greek 2 u grill,41.98128895000148,-87.66824751630243,5449 n clark st,60640.0,4.6,149.0
6147,ChIJ6yuxIP0xDogRgHUZ92T2hPQ,"mariscos el kora, inc.",41.79984493066714,-87.73474013816828,5207-5209 s archer ave,60632.0,4.3,1198.0
6152,ChIJ8aQxIgbTD4gRpOYDGPUi7so,mayan palace 2,41.932178753194606,-87.6488453709766,2721 n halsted st,60614.0,4.4,205.0
6154,ChIJG4r5m2DSD4gR8tbqve1T6is,"tony's burrito mex, inc",41.93946535547615,-87.67815712261923,1957 w belmont ave,60657.0,4.6,626.0
6156,ChIJtZ7J5hMvDogRpI6e10jqTmU,harolds's chicken shack,41.76126021386328,-87.63005894785265,7318 s vincennes ave,60621.0,4.1,187.0
6158,ChIJqenS03MpDogROlgxM2yjpz0,cholies pizzeria inc.,41.79946826782593,-87.58639502683731,1601 e 53rd st,60615.0,4.3,189.0
6160,ChIJez2HgOfND4gRzYLAdI5Yk3s,torteria san lenchito inc.,41.96873484733724,-87.71719002946985,4810 n drake ave,60625.0,4.9,154.0
6161,ChIJhwpj-5svDogRPxydWkpDz3Q,"fiesta burger heaven, inc.",41.75117948402018,-87.66360548792919,7832 s ashland ave,60620.0,4.1,250.0
6164,ChIJO3_Na6_TD4gR8-5EYsmgAlI,yoshi's cafe,41.941696340753175,-87.64917656601212,3257 n halsted st,60657.0,4.7,164.0
6165,ChIJGSA_tKfTD4gRnyBBGs8iX_k,bombastic cafe,41.94988264936109,-87.66424177858678,3732 n southport ave,60613.0,4.7,13.0
6170,ChIJo3HUMrrRD4gRnPD14qIuFDw,denden restaurant,42.00274008930502,-87.6720626214352,6635 n clark st,60626.0,4.6,104.0
6171,ChIJa7hvxhEoDogRVI9jc-JIsAo,pepes mexican restaurant,41.74559121427247,-87.55263123232737,8227 s exchange ave,60617.0,3.7,191.0
6172,ChIJiTn7mojRD4gRl0N2DkxMrTU,anteprima,41.97861615439425,-87.66847038837429,5316 n clark st,60640.0,4.4,234.0
6175,ChIJ2Vc9DlLTD4gR8HXaAkg_-OQ,"joe & the juice illinois, llc",41.89925505559848,-87.62783463799143,10 e delaware pl,60611.0,4.0,97.0
6176,ChIJGfEDrnAtDogRnPAsoKiE_Eo,"crave kabob, inc",41.881358155938905,-87.66533270769081,1521-1523 w madison st,60607.0,4.6,395.0
6178,ChIJs-YDMlPTD4gRdEtlWNGqV4k,rosebud-rush,41.89560412039595,-87.62597725330832,55 e superior st,60611.0,4.5,968.0
6182,ChIJD-S50tosDogRThdFPfd__lE,soho house,41.883557097965046,-87.64843239611488,113-125 n green st,60607.0,4.6,1231.0
6183,ChIJ8T8cNV3TD4gRoQK7wHyK-m0,rise up nutrition,41.93538700662534,-87.64409600911941,2909 n broadway,60657.0,5.0,11.0
6185,ChIJ89lrNkstDogRl6Q8bTmAiTk,a tavola,41.89594582031757,-87.68145004376318,2148 w chicago ave,60622.0,4.4,108.0
6186,ChIJwUTuqEDTD4gRf0iGaBQxqsQ,subway  5183,41.911013148744175,-87.6380177116659,333 w north ave,60610.0,3.7,81.0
6188,ChIJBaAW_sjSD4gRCG58SxozWDs,sushi taku,41.903337242637775,-87.67504189565274,1904-1906 w division st,60622.0,4.6,1062.0
6189,ChIJV9Z_rQ7TD4gREjGVxVAW8uE,the weiner's circle,41.930200677637416,-87.64376068789055,2622 n clark st,60614.0,4.4,711.0
6192,ChIJk5M3Kq4sDogRkNjhPRqEW5Y,tortoise club,41.88889592769437,-87.62820008276262,350 n state st,60654.0,4.5,427.0
6193,ChIJSaUA9VQsDogRUc-xVdPdSGk,steak & egger,41.85260826975573,-87.65596319826746,1174 w cermak rd,60608.0,4.1,681.0
6194,ChIJ1dYmKaUsDogRh34Exjb8IrM,atwood,41.883108627266935,-87.62794877080375,1 w washington st,60602.0,4.3,398.0
6197,ChIJEYFRkfgtDogR1OUVGc-SRko,bien me sabe venezuelan arepa bar,41.87939700209408,-87.62663087278814,29 e adams st,60603.0,4.6,208.0
6199,ChIJOTrrkizSD4gRqa8ih3FOl1Y,"broadway grill, inc.",41.969083319145646,-87.65981945361588,4800 n broadway,60640.0,4.4,53.0
6201,ChIJtZvrEpgsDogRhV_FxVroSy4,spanglish mexican kitchen inc.,41.87467595039385,-87.62746710672117,555 s state st,60605.0,4.2,301.0
6203,ChIJ4_pOtwswDogRaYfcDtVlW6c,quesadilla monarca,41.74128282135389,-87.71382961609703,3645 1/2 w 83rd pl,60652.0,4.1,95.0
6204,ChIJbUkZIEDSD4gRhF9YMlE-baI,the globe pub,41.95427990254856,-87.67773216663063,1934 w irving park rd,60613.0,4.5,602.0
6206,ChIJQS6wuD4lDogRy1FEF92jenY,janson's drive in,41.71356989935203,-87.68198572204422,9900 s western ave,60643.0,4.3,738.0
6208,ChIJRdpauj4lDogRbuKHnOqG0VU,ain't she sweet cafe beverly,41.713013336357946,-87.68196971044577,9920 s western ave,60643.0,4.6,344.0
6209,ChIJG-p9YL0nDogRMiGXgOH7EKM,l & g family restaurant inc,41.70630822902978,-87.5594979563291,10401 s torrence ave,60617.0,4.3,780.0
6210,ChIJfXgrgCAsDogRJs2gQgCsWUo,soluri brothers sandwich shop,41.816155082491385,-87.64088352173687,601 w 43rd st,60609.0,4.7,147.0
6214,ChIJcYUwMPcnDogRozmDlaNgoyQ,calumet fisheries inc,41.72273269460603,-87.54453082990308,3259 e 95th st,60617.0,4.6,769.0
6217,ChIJsYR3bLMsDogRs-TRc-j5g1I,pacific standard time,41.8939002561912,-87.63273168715278,141 w erie st,60654.0,4.6,513.0
6219,ChIJP2H9BwQwDogRksZdn2Yc8A0,el chilito loco,41.74337987033192,-87.70236133050436,8230 s kedzie ave,60652.0,4.5,33.0
6221,ChIJdag3LO8nDogRCMULIVfPivg,taco nietos,41.722619985023755,-87.55407800189569,2863 e 95th st,60617.0,4.4,271.0
6225,ChIJCXZlPSEuDogRxXnkdKRraG4,gordo tamales,41.79357207902336,-87.69431303911125,2811 w 55th st,60632.0,4.2,162.0
6228,ChIJzQ37znMwDogReQPI_930XlM,baby burritos,41.74519175934152,-87.72162461388662,8121 s pulaski rd,60652.0,3.8,144.0
6229,ChIJz14MVmbSD4gRmLWhP2zgioE,cuba 312,41.943301180423724,-87.68065079277599,2054 w roscoe st,60618.0,4.6,287.0
6233,ChIJl1nZ-bgsDogRZoEB4YJP0Go,taco fresco,41.88270035458986,-87.63663755997726,29 n wacker dr,60606.0,4.1,76.0
6236,ChIJmwKWdRHND4gRSmG7rLi8sSk,pozoleria iguala in chicago inc.,41.92441607294821,-87.72331977978253,3835 w fullerton ave,60647.0,4.3,205.0
6239,ChIJ3W-_Dc7ND4gRjZs7IVIPiEI,googoo's table,41.91715617992765,-87.73618932044188,4356 w armitage ave,60639.0,4.6,16.0
6240,ChIJ26zQ4hXOD4gRQTI8zMUXROk,marwa grill,41.99559354154465,-87.71274896518797,6257 n mccormick rd,60659.0,4.0,100.0
6241,ChIJAWjhyFAlDogR3SyTnAAdNHc,baja express inn taqueria,41.69147210914839,-87.64250200668405,11128 s halsted st,60628.0,4.5,46.0
6244,ChIJ6wpXXwPSD4gRNCuqqaBjUOU,bryanna's restaurant,41.985010876274494,-87.69808432957298,5695 n lincoln ave,60659.0,4.3,308.0
6251,ChIJM_C9ohstDogRiCsvrnbHt1M,patio restaurant,41.869188637038896,-87.66427213008205,1503 w taylor st,60607.0,4.3,124.0
6252,ChIJSeyUCO7SD4gRr8T93k78lEE,chuck 'e' cheese,41.92521232759425,-87.67192542513618,1730 w fullerton ave,60614.0,3.9,617.0
6253,ChIJR91SGTwlDogRA_BxcthCx8M,fox's beverly pub,41.712012133229095,-87.68193540843004,9956 s western ave,60643.0,4.2,397.0
6255,ChIJi7Qb6XItDogR6Kat6BGu8cI,bob's pizza,41.85399985717432,-87.66845450091006,1659 w 21st st,60608.0,4.9,125.0
6256,ChIJYahxjX_ND4gRCfdEW6epW_E,taqueria el primazo,41.95384693184404,-87.7018423329574,2925 w irving park rd,60618.0,5.0,4.0
6257,ChIJbUZRYLMsDogRmaVlU28JtqY,wildfire,41.893888753320276,-87.63352663681992,159 w erie st,60654.0,4.4,1392.0
6258,ChIJrQFmhcUzDogRZRZfp_MIWzg,chicken pollo shack,41.89548302959406,-87.72538176849254,3944 w chicago ave,60651.0,4.8,68.0
6259,ChIJSw4so5fLD4gR1EkFVH0cjLY,la vecchia trattoria inc,41.952524165498154,-87.81303323928188,7419 w irving park rd,60634.0,4.8,18.0
6261,ChIJJX2aWAPTD4gRnFddd5lK-Fc,ali baba doner,41.93272769715577,-87.64303962821162,545 w diversey pkwy,60614.0,4.9,111.0
6262,ChIJs8goozgyDogRLtCyYt8gZC4,el faro restaurant,41.837007958571284,-87.72336374290884,3936 w 31st st,60623.0,4.3,1146.0
6263,ChIJGzEJRE3QD4gRikjhJDXXFDM,jarvis gyros,42.015929221479176,-87.66884761052984,1517 w jarvis ave,60626.0,3.7,27.0
6266,ChIJtyhixyjMD4gRBIuLKN6vDOY,jollibee,41.97234928256036,-87.74682508578468,5033 n elston ave,60630.0,4.3,297.0
6268,ChIJR3-ouCjMD4gRLpJpf28up_U,red ribbon,41.97234928256036,-87.74682508578468,5033 n elston ave,60630.0,4.1,28.0
6269,ChIJmcseMsnSD4gRIusD6bdcdCE,yolk - wicker park,41.90314384002702,-87.67315743621683,1819 w division st,60622.0,4.4,266.0
6270,ChIJMxdtQNLND4gREgSuPA2nsjA,noodles party,41.968072672415474,-87.73319722399498,4205 w lawrence ave,60630.0,3.8,37.0
6273,ChIJ9XpNgrssDogRr_P9LnrowWI,cochan volant,41.88080527820392,-87.6309293321435,100 w monroe st,60603.0,4.2,860.0
6275,ChIJn50NbE4tDogRIw--BJqTbYE,chava's taco's,41.890554239803976,-87.68628170324513,2351 w grand ave,60612.0,4.3,801.0
6276,ChIJoxwOI3vND4gRTKlFub9svxo,rocking horse,41.92749257880225,-87.70459703958609,2535 n milwaukee ave,60647.0,4.2,343.0
6277,ChIJO0NmOazMD4gRBJtYYaku48M,jinn's fresh,41.901968076692384,-87.77010811418137,5751 w division st,60651.0,3.6,42.0
6279,ChIJaY5W87AsDogRskmAiourElw,flight club,41.88670691896503,-87.6313524709626,111 w wacker dr,60601.0,4.5,585.0
6283,ChIJRYz7uGEoDogRon0EfWuaOTM,"phily sub, inc.",41.75169395492644,-87.57777569610455,1914 e 79th st,60649.0,4.0,48.0
6284,ChIJE_UmIucxDogRotw78W9LzbM,la placita de durango,41.80102712134728,-87.68530842130838,2423 w 51st st,60632.0,4.0,314.0
6285,ChIJ-WhorWopDogRLR9FvYMxfv4,nella pizza pasta,41.79493593585474,-87.59862422196099,1125 e 55th st,60615.0,4.4,368.0
6290,ChIJIZsKeFUrDogR6sdXMWqQsFk,d4 irish pub & cafe,41.892518300822175,-87.61850242693725,345 e ohio st,60611.0,4.4,1088.0
6291,ChIJDfOi-2bSD4gROAjptBXIJqc,the region handcrafted hamburgers,41.94308026293759,-87.68072842785375,2057 w roscoe st,60618.0,4.4,211.0
6293,ChIJl4TH4ActDogR16uSFftoOyo,neveria el sabor de mexico,41.85765807070628,-87.66781976248548,1639 w 18th st,60608.0,4.6,88.0
6295,ChIJUzBsgeLND4gRNawgYsGAU5c,2 asian brothers,41.97584741234359,-87.70960355775853,3222 w foster ave,60625.0,4.3,166.0
6296,ChIJGfZlJKfTD4gRxDwMKhIqqOM,chilam balam,41.93720097159082,-87.64415792660644,3023 n broadway st,60657.0,4.4,213.0
6298,ChIJKz11Xm7ND4gRtzSyc7GJvgg,caribella,41.92456428740769,-87.71106462837874,3311 w fullerton ave,60647.0,4.6,117.0
6300,ChIJ1UyvPActDogRorErMO6lB9g,take me out,41.85794233628134,-87.6639580069016,1502 w 18th st,60608.0,3.9,29.0
6304,ChIJmXcVYO4tDogRzTd-FiGRLBw,gorditas la tia suzy estilo durango,41.830460657958376,-87.68518672520281,3452 s western ave,60608.0,4.5,238.0
6306,ChIJibbB0VPTD4gRLZhldFRLU5w,bloomingdale's dept. store,41.899248597036255,-87.62427497820545,900 n michigan ave,60611.0,4.5,447.0
6307,ChIJcx2Ta04tDogRF1QbUde5W2U,the grand sandwich,41.890554239803976,-87.68628170324513,2351 w grand ave,60612.0,4.9,33.0
6308,ChIJHc-WwCMlDogRTeP3gtGcwNQ,horse thief hollow,41.70372585737061,-87.68168379966141,10426 s western ave,60643.0,4.5,310.0
6309,ChIJ9f8w5LEsDogRprv-ARPREMs,kinzie hotel,41.88935203301385,-87.62884885027289,20 w kinzie st,60654.0,4.5,1028.0
6310,ChIJ1V-45sIsDogRC_wEJw9kpTA,sizzling pot king,41.877843584048115,-87.6467818341113,769 w jackson blvd,60661.0,4.5,242.0
6312,ChIJJYoH0_7RD4gRSXA3S5NI4gA,the hidden cove,41.97885403234152,-87.69278877219502,5338 n lincoln ave,60625.0,4.1,167.0
6314,ChIJLYM7Kj3TD4gRQXGnGvAh6Kw,trattoria gianni,41.913132756319754,-87.64819574274182,1711 n halsted st,60614.0,4.5,153.0
6315,ChIJl3iX_JcsDogRIkGnC9snea4,gino's east of chicago,41.87523755678771,-87.62907784469319,521 s dearborn st,60605.0,4.3,1388.0
6316,ChIJfWAANDTQD4gRrkiFBSfEmjM,super tasty sub inc.,42.01933801893777,-87.68050926408172,2001 w howard st,60645.0,4.2,170.0
6318,ChIJaVJ7T67RD4gRB5D_PMhtRpU,pub 626,42.00801322831398,-87.6662672206463,1406 w morse ave,60626.0,4.3,219.0
6319,ChIJWYDZ3QctDogRC57GXDCJSlg,cafe monsivais,41.85765909748453,-87.66774553964845,1637 w 18th st,60608.0,4.6,38.0
6320,ChIJn4SICwAyDogRX-P1scGEWIs,neveria la flor de mayo,41.818155334778936,-87.69784413887285,4146 s archer ave,60632.0,4.6,86.0
6325,ChIJd3lgJbrRD4gRKNIwJxkptVY,taqueria el charro,42.00349582683704,-87.67232209472151,6661 n clark st,60626.0,4.4,242.0
6327,ChIJeV8SKagsDogR0AKhyUqxgKM,swissotel chicago - hotel,41.8875560409486,-87.61965509328479,323 e wacker dr,60601.0,4.4,3629.0
6330,ChIJxW-uyEwtDogRlwsbRTRHo-8,phil's last stand,41.89589707626824,-87.68427764486721,2258 w chicago ave,60622.0,4.5,1304.0
6331,ChIJm8-Nw1PTD4gRPGFqqWxjOkA,the four seasons hotel chicago,41.89930409644498,-87.62523649147974,120 e delaware pl,60611.0,4.7,816.0
6332,ChIJ-TcwXePND4gRwZcxe46QB7o,restaurant el mogote,41.97200209913419,-87.70842939666973,4959 n kedzie ave,60625.0,4.2,116.0
6333,ChIJ-T1DnuUtDogRtuF6Sx0ck9g,burger king ,41.82581137327314,-87.68534420692232,3728 s archer ave,60632.0,3.7,537.0
6335,ChIJp6S4cJwtDogRhVUwIu5o4zw,wen cai chinese kitchen,41.85214901917227,-87.68465317409553,2334 w cermak rd,60608.0,3.9,58.0
6336,ChIJS5n5JoHND4gRtEp3UXYEzfg,nelly's saloon,41.94052991892226,-87.70019492573454,3256 n elston ave,60618.0,4.5,112.0
6337,ChIJIWGdPZIvDogRncKnxDMpPBE,burger king ,41.75587502951706,-87.6637241939927,7558 s ashland ave,60620.0,3.4,118.0
6338,ChIJXRITw_0rDogRCeBKoHEqCNk,aint she sweet cafe,41.81681349501565,-87.61300230832155,526 e 43rd st,60653.0,4.7,453.0
6343,ChIJ0x_SL2vTD4gRXzX_O-a8P1c,geja's cafe,41.918445336371185,-87.63800742700411,340-344 w armitage ave,60614.0,4.5,954.0
6345,ChIJzQJ5sfQkDogRyUAbxf_1pJQ,panda express ,41.67761705588747,-87.66311314586792,1654 w 119th st,60643.0,4.0,301.0
6348,ChIJmd8BaLksDogRY_C1q-hAwYM,6 five chinese restaurant,41.88183546590968,-87.63389738860116,201 w madison st,60606.0,3.9,181.0
6351,ChIJ9__BGuTSD4gRLgeMsGFy3JY,rock wrap & roll,41.92133513544637,-87.66379793199171,2187 n clybourn ave,60614.0,4.4,91.0
6352,ChIJ5S-jXZ8zDogRQtmruojaXtc,kesha's place,41.85907243743453,-87.71618364678199,3620 w 16th st,60623.0,4.7,101.0
6353,ChIJmWDnfKHRD4gRs17HV6zj7lU,ellipsis coffeehouse llc,41.99805033405428,-87.66298528869856,1259 w devon ave,60660.0,4.4,178.0
6354,ChIJJ7nSlkbND4gR6U2EEaO4snk,chema's restaurant inc,41.910145884394176,-87.71323658718163,3434 w north ave,60647.0,4.3,240.0
6355,ChIJA-nX-fvMD4gRpzaLEQNi5V8,cousin's grill,41.931697427206004,-87.74246720062844,4612 w diversey ave,60639.0,3.9,132.0
6357,ChIJ0ag3X57RD4gRbuqFrxBcPsQ,"patio beef, inc",41.991649233158114,-87.66046438723394,6022 n broadway,60660.0,4.5,294.0
6362,ChIJg7aSMj3TD4gRlHUmzqlebUI,boka,41.913601080402,-87.6482089811154,1727-1729 n halsted st,60614.0,4.7,776.0
6363,ChIJq8IzsFEtDogRi7jC8MdVK9o,go 4 food inc.,41.85107867234877,-87.632556494207,212 w 23rd st,60616.0,4.6,34.0
6364,ChIJwyPCrBvOD4gRIoASVSYZhRk,ihop ,41.98900775457495,-87.70482244199063,5929 n lincoln ave,60659.0,4.0,738.0
6365,ChIJm7I95yfSD4gRr5Oqu8qmFr8,dollop diner,41.97424235878788,-87.66834139863519,5060 n clark st,60640.0,4.3,418.0
6371,ChIJZUFCMG0wDogRUnMeZfeojks,carribean jerk palace,41.74974186281949,-87.7179463916298,3792 w 79th st,60652.0,4.1,729.0
6374,ChIJn3rHqtEtDogRzHdEY-4qFDI,china chef restaurant,41.82406978433046,-87.66572067685202,3832 s ashland ave,60609.0,3.6,20.0
6375,ChIJ4RM4ACMsDogR2BGUNFPw2ks,kevin's hamburger heaven,41.82363599819553,-87.64082111787692,554 w pershing rd,60609.0,3.9,517.0
6379,ChIJI2zhMGwpDogRhn3_tLitFEo,hp taco station co.,41.79945686102498,-87.59193171135288,5300 s dorchester ave,60615.0,4.0,217.0
6380,ChIJqaLb5OzTD4gRW-xrowuK3k0,bliss resto,41.96170895155842,-87.66875485191895,1522-1526 w montrose ave,60613.0,4.7,56.0
6381,ChIJdxLeB1TTD4gR8VBOklgywfM,the grill on the alley,41.89953902796158,-87.62398900032619,909 n michigan ave,60611.0,4.3,203.0
6382,ChIJJ-whVq7RD4gRPFzehBef6Mk,fungs international cuisine,42.007809022501995,-87.66542847509838,1343 w morse ave,60626.0,4.4,30.0
6383,ChIJmzhbPCUzDogReUVMn8QwMNQ,"golden hook fish, chicken, steak & beef, inc.",41.885851558869476,-87.74553252617805,4800 w fulton st,60644.0,3.7,122.0
6384,ChIJi4UyP0vMD4gRsON1-79tbOg,starbuck's coffee ,41.9534209071039,-87.73799690512112,4365 w irving park rd,60641.0,4.2,533.0
6385,ChIJEUjTDabRD4gR3fegnFeO9Hc,la llamarada restaurant,42.00853184627894,-87.69001159469369,6977 n western ave,60645.0,4.2,61.0
6386,ChIJpSgByWMsDogRLndY0eCTcY8,china town restaurant,41.852737087892734,-87.63236961423742,207 w cermak rd,60616.0,3.6,38.0
6390,ChIJJT--H-XND4gR-XCD1U2RfEI,brazilian bowl fresh grill,41.968560560640505,-87.70853637445603,3200 w lawrence ave,60625.0,4.4,310.0
6391,ChIJlYuawcUtDogRQtB-Nzgmo8o,nicky's carry out,41.83024089837539,-87.68431127815893,3501 s western blvd,60609.0,4.7,200.0
6395,ChIJ75VGoOc6DogRTj7udIT_fjE,gilhooley's grande saloon,41.705823553063176,-87.71853994620498,3901 w 103rd st,60655.0,4.1,125.0
6396,ChIJZZw-v4sxDogR-ay169so9Jg,eat clean chicago,41.8030289706558,-87.74317703403446,4930 s cicero ave,60638.0,4.6,12.0
