,DBA Name,Latitude,Longitude,Address,Zip
670,rolando taco's,41.923102855621096,-87.74641732066216,2322 n cicero ave ,60639.0
671,m a m group llc,41.915727954576056,-87.6870786651309,1889-1891 n winnebago ave ,60647.0
672,little jim's,41.94550975342797,-87.64928456978338,3501-3505 n halsted st ,60657.0
673,radler logan square,41.924482563171615,-87.6996928656208,2375-2377 n milwaukee ave ,60647.0
674,wings fly,41.75148901882857,-87.57663364715819,1945 e 79th st ,60649.0
676,la pulqueria,41.84649965688463,-87.68534069617044,2501 s western ave ,60608.0
678,del toro,41.85323373038085,-87.64636414528013,2133-2139 s halsted st ,60608.0
680,corner shop 1,41.968115020663454,-87.7295540103715,4037 w lawrence ave ,60630.0
682,el cantante,41.84649965688463,-87.68534069617044,2501 s western ave ,60608.0
683,woodwind,41.89408538066317,-87.62040431002174,259 e erie st ,60611.0
685,ramen takeya,41.88668123471305,-87.64835209199198,819 w fulton ,60607.0
686,martin's corner,41.8513412126996,-87.67814936266365,2058 w 22nd pl ,60608.0
691,the radler,41.924482563171615,-87.6996928656208,2375-2377 n milwaukee ave ,60647.0
697,"ella's bbq, inc.",41.9180886243431,-87.64708314797942,723 w armitage ave ,60614.0
704,pride of chicago,41.86683145443883,-87.62566960895664,1221-1223 s wabash ave ,60605.0
707,maribella's italian cuisine + bar,41.946639592877055,-87.71494918308186,3454 w addison st ,60618.0
711,saimai thai,41.918447081847525,-87.63792342122498,338 w armitage ave ,60614.0
712,mcdonalds ,41.844249433592466,-87.73262060501526,4334 w 26th st ,60623.0
713,the fifty / 50,41.90304699799323,-87.67911932717314,2047 w division st ,60622.0
714,royal nutriton,41.78657793776631,-87.68987967619805,2624 w 59th st ,60629.0
715,the budlong hot chicken,41.91820856763485,-87.65375768752132,1008 w armitage ave ,60614.0
717,moore & alleyne incorporated,41.73977125983031,-87.64508611036024,8458 s green st ,60620.0
721,hot woks cool sushi,41.943312712450826,-87.67972196894466,2032 w roscoe st ,60618.0
722,uncommon ground,41.951064053085005,-87.65979512802838,3800-3804 n clark st ,60613.0
724,huaraches y quesadillas dona chio,41.968358496939885,-87.7068542288518,3119 w lawrence ave ,60625.0
727,siamkrungthep inc./krung thep thai cuisine,41.940146235765575,-87.64912448509256,3205 n halsted st ,60657.0
732,cardona's,41.96825094865302,-87.71732730641341,3537 w lawrence ave ,60625.0
733,el taconazo jr.,41.92450769084945,-87.73398032565292,4256 w fullerton ave ,60639.0
737,carm's,41.87172647304121,-87.65348716348021,1057 w polk st ,60607.0
740,camino a la salud,41.778471320036815,-87.72908901430353,4237 w 63rd st ,60629.0
742,mejora tu estilo de vida,41.778471320036815,-87.72908901430353,4237 w 63rd st ,60629.0
750,philly's best,41.93983429293103,-87.65188242188351,907 w belmont ave ,60657.0
751,edible arrangements,41.86951758162952,-87.65725911176945,1212 w taylor st ,60607.0
752,irie jerk express,41.802133644734724,-87.62120255158663,130 e 51st st ,60615.0
754,la boulangerie,41.927864202687005,-87.7061618818839,3129 w logan blvd ,60647.0
755,acme hotel company/the berkshire,41.89237092419156,-87.62741589201816,15 e ohio st ,60611.0
757,bonci,41.884822620296845,-87.65080649153799,161 n sangamon st ,60607.0
758,lilly bell's dinner,41.89037477503253,-87.67704267603729,456 n damen ave ,60622.0
759,nicky's restaurant,41.751049644162826,-87.68272735043797,7829 s western ave ,60620.0
760,l & m starlight restaurant inc,41.742471437585046,-87.70234438264238,8300 s kedzie ave ,60652.0
761,the chicken shack,41.74947552001605,-87.68297883687882,7920 s western ave ,60620.0
764,afc sushi @ lurie childrens hospital,41.89665988131876,-87.62175523527284,225 e chicago ,60611.0
769,pudgy's,41.650173062475744,-87.54730766219589,13460 s baltimore ave ,60633.0
770,dunkin donuts/baskin robin,41.97591106463358,-87.78772272010706,5205 n nagle ave ,60630.0
771,la michoacana ice cream shop 4,41.931696466108924,-87.74254645501154,4614 w diversey ave ,60639.0
772,rise restaurant,41.94346602625338,-87.66377160318754,3401 n southport ave ,60657.0
776,bbq supply co.,41.79936519578902,-87.59490016475202,1301 e 53rd st ,60615.0
777,tbd,41.96127005883386,-87.68413885818937,2207 w montrose ave ,60618.0
779,bite,41.900527932590926,-87.6868161338336,1039 n western ave ,60622.0
780,cesar's on broadway,41.93563185766838,-87.64439807874828,2924-2926 n broadway ,60657.0
782,tri-star catering,41.886197099233314,-87.6411730001049,215 n clinton st ,60661.0
785,olive garden italian restaurant,41.94639766520745,-87.71732058369071,3555 w addison ave ,60618.0
788,mcdonald's restaurants,41.742420824438476,-87.6630911433338,8321 s ashland ave ,60620.0
789,steve's lounge,41.65541665055572,-87.54729079495272,13200 s baltimore ave ,60633.0
794,seashell on 111th inc,41.692660628792865,-87.62594006085335,100 w 111th st ,60628.0
800,high noon saloon,41.909773711862705,-87.67674794453644,1560 n milwaukee ave ,60622.0
806,capital one cafe,41.799432939643545,-87.58923799532896,1465 e 53rd st ,60615.0
808,valentina restaurant,41.778621898429854,-87.73530382261269,4506 w 63rd st ,60629.0
812,mariscos la sirena,41.800833502184595,-87.72829049122927,5087 s archer ave ,60632.0
813,oromo cafe bucktown,41.91618570053351,-87.68752368767453,1912 n western ave ,60647.0
814,angelina ristorante,41.947205494685505,-87.64702664696026,3561 n broadway ,60657.0
819,6978 soul food,41.90906215302536,-87.80024470792763,6978 w north ave ,60707.0
820,olivia's taste inc,41.93789040171536,-87.80640601940748,7157 w belmont ave ,60634.0
823,publican tavern k1,42.008536400868735,-87.91442843927048,11601 w touhy ave ,60666.0
828,harold's chicken & family,41.69234392305521,-87.6525339944662,1208 w 111th st ,60643.0
829,zoup,41.87953373462755,-87.63009026893299,62 w adams st ,60603.0
830,starbucks reserve roastery & tasting room,41.89397334746711,-87.62438151862536,646 n michigan ave ,60611.0
831,acadia restaurant,41.859125837216595,-87.62549335064415,1639 s wabash ave ,60616.0
833,oj breakfast lunch & brunch,41.95428475504035,-87.67735575098258,1924 w irving park rd ,60613.0
837,shanghai inn restaurant,41.96761495890106,-87.67900579440833,4723 n damen ave ,60625.0
842,shirley's cafe,41.880512716286134,-87.7344379090307,4335 w madison st ,60624.0
845,starbucks coffee ,41.95255658757639,-87.64950022697546,3845 n broadway ,60613.0
847,taco & burrito express brothers inc.,41.92847357783629,-87.64901462154842,2540 n halsted st ,60614.0
850,taylor gourmet morgan st llc,41.885312780714,-87.65198514048795,177 n morgan st ,60607.0
853,paula's thai kitchen,41.92659311588866,-87.64865397223507,2441 n halsted st ,60614.0
854,khosan & taylor,41.86956301634025,-87.65446400361422,1104 w taylor st ,60607.0
857,gateway to learning special ed,41.971466216668404,-87.69021462743629,4925 n lincoln ave ,60625.0
858,aretha's dream,41.751322101891866,-87.60935463673758,616 e 79th st ,60619.0
859,jerk 48 west llc,41.880512716286134,-87.7344379090307,4335 w madison st ,60624.0
863,kim long restaurant,41.92424241716219,-87.75434350318379,5114 w fullerton ave ,60639.0
864,los alamos,41.85228855469908,-87.67569747926231,2157 s damen ave ,60608.0
868,animale,41.91593071729015,-87.68751557795046,1904 n western ave ,60647.0
869,traspasada ,41.94719645308579,-87.66871595779075,3605 n ashland ave ,60613.0
871,kie-gol-lanee comida tradicional oaxaquena,41.9734781495112,-87.65507958945189,5004 n sheridan rd ,60640.0
872,braseritos restaurant inc.,41.909735949989646,-87.72927346612649,4107 w north ave ,60639.0
873,chengdu impression restaurant,41.92860374503243,-87.64872470278429,2545 n halsted st ,60614.0
877,pr italian bistro,41.95296441761877,-87.65464669411458,3908-3910 n sheridan rd ,60613.0
879,mr b's inc,41.95813969935246,-87.7673124325715,4242 n central ave ,60634.0
884,the boil cajun seafood,41.90315323488667,-87.67258598142034,1805 w division st ,60622.0
888,northside grill,41.95979250151515,-87.72783183969106,4351 n elston ave ,60641.0
892,spinzer restaurant,41.99763955874522,-87.68872053987526,2331 w devon ave ,60659.0
894,kimberli sushi bar & thai,41.96846702189828,-87.69322013455337,2547 w lawrence ave ,60625.0
895,g & n snack shop,41.909649836345345,-87.75269216065261,5100 w north ave ,60639.0
896,b j's  market,42.008536400868735,-87.91442843927048,11601 w touhy ave ,60666.0
900,tamarindo loco,41.94029215210743,-87.7273633833375,3240 n pulaski rd ,60641.0
903,popeyes louisiana chicken,41.705208489493096,-87.7011632562526,10331 s kedzie ave ,60655.0
913,el plan de lobos,41.80120185097902,-87.6879664444938,2532 w 51st st ,60632.0
914,wolfgang express,42.008536400868735,-87.91442843927048,11601 w touhy ave ,60666.0
916,hema's kitchen,41.997596381381456,-87.69141491131063,2439 w devon ave ,60659.0
917,nadia's gourmet grapes,41.706792860007255,-87.64443891865488,841 w 103rd st ,60643.0
918,ecuador restaurant inc,41.93196325562962,-87.70099958246527,2923 w diversey ave ,60647.0
920,oriole,41.88613536862084,-87.6451750641585,661 w walnut st ,60661.0
921,brioche doree t-3,42.008536400868735,-87.91442843927048,11601 w touhy ave ,60666.0
923,mi tocaya,41.92857498112596,-87.6975783536939,2800 w logan blvd ,60647.0
927,thai valley restaurant,41.96474029214609,-87.7085036791171,4600 n kedzie ave ,60625.0
928,uncommon  ground,41.99802474346836,-87.66556345762726,1401-1405 w devon ave ,60660.0
929,subway ,41.88563898075977,-87.62905001540051,29 w lake st ,60601.0
930,tuxpan mexican grill,41.98249929727471,-87.77415091836443,5540 n milwaukee ave ,60630.0
933,harry caray's shortstop,41.78932932326538,-87.74164564419638,5700 s cicero ave ,60638.0
936,rosati's pizza,41.98258310472735,-87.77422708745796,5544 n milwaukee ave ,60630.0
937,the marq,41.87953523408122,-87.63002421135039,60 w adams st ,60603.0
941,mackelly's,41.864465603515626,-87.62393580466959,1347 s michigan ave ,60605.0
946,little baba's,41.76479738346464,-87.68389929690201,2414 w 71st st ,60629.0
948,kinnaree,41.92563809974706,-87.66801562444297,2415 n ashland ave ,60614.0
949,subway sandwich,42.008536400868735,-87.91442843927048,11601 w touhy ave ,60666.0
950,minna's restaurant,41.916956725681096,-87.75280847188141,5046 w armitage ave ,60639.0
952,starbucks coffee ,41.88199433820508,-87.6397586848809,500 w madison st ,60661.0
954,the black barrel tavern,41.88155995723971,-87.65437239771845,1061 w madison st ,60607.0
956,salsita,41.949338131952636,-87.64969635420978,3706 n halsted st ,60613.0
958,morry's deli,41.795119210139816,-87.5855552597703,5500 s cornell ave ,60637.0
959,jimmy buffett's margaritaville bar & grill,41.892249163400116,-87.60951804879335,700 e grand ave ,60611.0
962,brookdale lake shore drive,41.93617164858792,-87.63693905225722,2960 n lake shore dr ,60657.0
963,cafe marbella,41.98235014106909,-87.77365984476519,5527-5531 n milwaukee ave ,60630.0
965,time out market,41.8868708394097,-87.65050119372705,916-926 w fulton market ,60607.0
966,san soo gab san corp,41.9772862709721,-87.68905760864439,5247-5251 n western ave ,60625.0
969,"steingold's station, llc",41.965968695807646,-87.70120491585438,4642 n francisco ave ,60625.0
971,pie-eyed pizzeria,41.89615078732557,-87.65579995878325,1111 w chicago ave ,60642.0
980,"4 yolks,inc",41.92888332655037,-87.806280071214,2659-2661 n harlem ave ,60707.0
981,tba,41.896182324221726,-87.66735606423252,1600 w chicago ave ,60622.0
984,johnna cafe,41.874315813612796,-87.68638937160839,520 s western ave ,60612.0
987,parson's chicken & fish,41.9175611431489,-87.70116990701356,2946-2952 w armitage ave ,60647.0
990,ristorante agostino,41.93133954522792,-87.80636676313536,2817 n harlem ave ,60707.0
991,old grounds social,41.92912423550477,-87.6533379170593,950-952 w wrightwood ave ,60614.0
994,mccormick & schmick's seafood restaurant,41.88670755506981,-87.6278834784023,1 e wacker dr ,60601.0
995,fritzy's of lincoln park,41.9180886243431,-87.64708314797942,723 w armitage ave ,60614.0
996,starbucks coffee ,41.91633360285599,-87.74592795599106,1941 n cicero ave ,60639.0
997,uptown pho,41.973415011961535,-87.65542230934776,1010 w argyle st ,60640.0
998,downtown pizza & wing,41.918261583575294,-87.65029313626188,844 w armitage ave ,60614.0
1000,alegria's seafood,41.900452559364034,-87.66756009821934,1024 n ashland ave ,60622.0
1006,starbucks coffee ,41.872742312472695,-87.67744609066818,715 s seeley ave ,60612.0
1008,last bay beer company llc,41.939309677466014,-87.64422837055052,3155 n broadway ,60657.0
1010,little  caesars ,41.79004396855189,-87.80130039473886,5601 s harlem ave ,60638.0
1011,spice & sugar inc,41.890389110395496,-87.70625304763891,501 n kedzie ave ,60612.0
1013,the banana leaf corporation,41.75171043268835,-87.5764686289653,1948 e 79th st ,60649.0
1016,harolds the fried wing king,41.96549905070616,-87.65824706819338,1118 w wilson ave ,60640.0
1018,fiesta mexicana restaurant,41.92603755999104,-87.64937908456434,2423 n lincoln ave ,60614.0
1019,happy village corp,41.9012640096857,-87.67461482324751,1057-1059 n wolcott ave ,60622.0
1022,chicago halal,41.922731532421736,-87.6447528911125,2233 n lincoln ave ,60614.0
1023,"markovic entertainment production, inc.",41.954034303601645,-87.70732758144213,3142-3144 w irving park rd ,60618.0
1026,european chalet,41.79256531973131,-87.80140183966991,5445 s harlem ave ,60638.0
1027,chicago philly stop,41.88543498614326,-87.66708805526098,1600 w lake st ,60612.0
1029,e & h pizza inc. domino's pizza,41.94086523884717,-87.80699550827063,3336 n harlem ave ,60634.0
1032,harold's the fried wing king,41.96549905070616,-87.65824706819338,1118 w wilson ave ,60640.0
1038,folklore,41.903254515018354,-87.6798250453467,2100-2102 w division st ,60622.0
1040,king gyros,41.750619510464404,-87.6344092993733,7904 s vincennes ave ,60620.0
1043,tan lu,41.85410541494822,-87.63405906823053,2101 s china pl ,60616.0
1044,mcdonald's ,41.94745757407912,-87.65689136051212,3610 n clark st ,60613.0
1049,79th bbq,41.692267088936674,-87.64222983410406,11101 s halsted st ,60628.0
1051,cairo kebob,41.92528006794063,-87.66677400880488,1524 w fullerton ave ,60614.0
1052,club la juventut,41.96843740372149,-87.72024527858913,3648 w lawrence ave ,60625.0
1053,su casa,41.89319255965124,-87.62617281400281,49 e ontario st ,60611.0
1059,starbucks coffee,41.87800606262711,-87.63402203216755,209 w jackson blvd ,60606.0
1060,mysore woodlands,41.9977653535896,-87.69428406894725,2548-2550 w devon ave ,60659.0
1066,sukhadia sweets & snacks,41.99753950771954,-87.69461506221796,2557-2559 w devon ave ,60659.0
1073,"joe's barbque, inc",41.88057114596428,-87.74795724892677,4900 w madison st ,60644.0
1075,freshii,41.87803442833617,-87.63117140697916,111 w jackson blvd ,60604.0
1079,chicago by night,41.93868377475747,-87.76656249384537,5600 w belmont ave ,60634.0
1081,snack shop restaurant,41.82366771868339,-87.6382950217091,452 w pershing rd ,60609.0
1083,jimenez fresh market,41.93876196579179,-87.76040707140056,5330 w belmont ave ,60641.0
1084,dosirak,41.86940026045194,-87.66475477893509,1514 w taylor st ,60607.0
1086,dimo's pizza six corners,41.910917794421565,-87.67732639626594,1615 n damen ave ,60647.0
1087,fried rice express,41.98080501735688,-87.80502338256187,7108 w higgins ave ,60656.0
1090,tapas valencia,41.861018239854175,-87.62741709999584,1530 s state st ,60605.0
1091,kit kat lounge and restaurant,41.94914733742978,-87.64968983874849,3700 n halsted st ,60613.0
1094,saint lou's assembly & moneygun,41.88580606886823,-87.64508754379452,660-664 w lake st ,60661.0
1096,urban  interests,41.96881436962451,-87.68264478410583,2124 w lawrence ave ,60625.0
1100,taco joint,41.917916818190015,-87.64835076816347,1969 n halsted st ,60614.0
1105,proxi,41.884324060156366,-87.64239826176153,565 w randolph st ,60661.0
1106,gorditas aguascalientes,41.797543905371754,-87.70352333204033,5249 s kedzie ave ,60632.0
1107,pl lounge,41.944298159597494,-87.7274828078833,3454-3456 n pulaski rd ,60641.0
1110,antojitos guatemaltecos,41.923777505298624,-87.77191442640833,5823 w fullerton ave ,60639.0
1115,the reveler,41.94332803720648,-87.67818416456056,1954-1958 w roscoe st ,60657.0
1117,panera bread ,41.875179056057796,-87.6274737894488,525 s state st ,60605.0
1118,iron horse ale house,41.993534218514064,-87.80126102080993,6158 n northwest hwy ,60631.0
1119,zia's lago vista,41.95118641238086,-87.66882564060083,3817-3819 n ashland ave ,60613.0
1120,buffet los amigos restaurant inc,41.923777505298624,-87.77191442640833,5823 w fullerton ave ,60639.0
1121,gulliver's inc,42.019245840973895,-87.69833170944449,2727 w howard st ,60645.0
1125,mezquite pollo express,41.79357366564852,-87.6942215395728,2809 w 55th st ,60632.0
1128,p s bangkok restaurant inc,41.94292361355368,-87.65290676740509,3345 n clark st ,60657.0
1129,joe's & ken's ii,41.80234131701212,-87.58937243573278,1461 e hyde park blvd ,60615.0
1137,fast super buritto,41.95428475504035,-87.67735575098258,1924 w irving park rd ,60613.0
1138,ringo,41.92508530321327,-87.66496129048491,1441 w fullerton ave ,60614.0
